ID_DE_RESPUESTA,FECHA,DURACIÓN_SEGUNDOS,Duración en minutos (calculado),COLONIA,ESTRATO_SOCIAL,CONTEXTO_DE_RESIDENCIA,V1,V2,V3,V4,V5,V6,V7,V8.A,V8.B,V8.C,V8.D,V8.E,V8.F,V8.G,V8.H,V8.I,V9.A,V9.B,V9.C,V9.D,V9.E,V9_OTRA,V9_OTRA_TEXTO,V10,V10_OTRA,V11,V12,V13,V14,V15,V16,V17,V17_OTRA,V17_OTRA_TEXTO,V18,V19,V20.A,V20.B,V20.C,V20.D,V20.E,V20.F,V20.G,V20.H,V20.I,V20.J,V21.A,V21.B,V21.C,V21.D,V21.E,V21.F,V22.A,V22.B,V22.C,V22.D,V22.E,V22.F,V22.G,V22.H,V22.I,V22.J,V22.K,V22.L,V22.M,V22.N,V22_OTRA,V22_OTRA_TEXTO,V23.A,V23.B,V23.C,V23.D,V23.E,V23.F,V23.G,V23.H,V23.I,V23.J,V23.K,V24,V24_TEXTO,V25,V26.A,V26.B,V26.C,V27,V28.A,V28.B,V28.C,V28.D,V28.E,V29,V30.A,V30.B,V31,V31_OTRA,V32,V33,V34,V35.A,V35.B,V36,V37,V37_ENFERMEDADES,V38,V39,V40.A,V40.B,V40.C,V40.D,V40.E,V40.F,V40.G,V40.H,V40.I,V41,V42,V43,V44,V44_OTRA,V45,V46,V47.A,V47.B,V47.C,V47.D,V47.E,V48,V49,V50,V51.A,V51.B,V51.C,V51.D,V52,V52_TEXTO,V53.A,V53.B,V53.C,V53.D,V53.E,V53.F,V53.G,V53.H,V54.A,V54.B,V54.C,V54.D,V54.E,V54.F,V55.A,V55.B,V55.C,V56.A,V56.B,V56.C,V56.D,V56.E,V56.F,V56.G,V56.H,V56.I,V57,V58.A,V58.B,V58.C,V58.D,V58.E,V59.A,V59.B,V59.C,V59.D,V59.E,V59.F,V59.G,V59.H,V59.I,V59.J,V59.K,V59.L,V59_OTRA,V59_OTRA_TEXTO,V60.A,V60.B,V60.C,V61.A,V61.A_TEXTO,V61.B,V61.B_TEXTOS,V62,V62_TEXTO,V63,V63_OTRA,V64,V65.A,V65.B,V65.C,V65.D,V65.E,V65.F,V65.G,V66.A,V66.B,V66.C,V66.D,V66.E,V66.F,V66.G,V66.H,V66.I,V66.J,V66.K,V66.L,V66.M,V66.N,V67,V67_OTRA,V68,V69,V70,V71,V72.A,V72.B,V72.C,V72.D,V72.E,V73.A,V73.B,V73.C,V73.D,V74,N1.A,N1.B,N1.C,N1.D,N1.E,N1.F,N1,NS_2018,NS_2018_E,N2.A,N2.B,N2.C,N2.D,N2.E,N2.F,N2.G,N2.H,N2,NS_2011,NS_2011_E,V75_RECHAZOS,V75_INCOMPLETOS,V75_NO_CONTACTOS,V75_NO_ELEGIBLES,MUNICIPIO,RANGO_EDAD,SEXO,POND
53617189,9/4/21 9:54,2692,89.7,LOS PUESTOS,3,2,5,3,5,2,3,2,1,5,5,2,4,4,2,4,4,2,1,0,0,0,0,99,99,1,99,20,2,1,4,4,2,5,99,99,3,5,2,2,1,1,2,2,1,1,1,1,5,5,5,3,5,5,5,5,5,5,5,5,5,1,5,1,2,1,4,1,99,99,2,1,1,2,2,2,3,2,2,2,2,11,NINGUNO,5,5,4,1,2,4,4,1,5,5,5,5,0,4,99,5,5,2,4,4,4,99,99,1,2,3,3,3,5,5,5,5,5,5,1,2,3,99,99,99,1,2,2,2,2,2,2,1,2,3,2,5,2,9,LA ECONOMÍA TODO CARO TODO SUBE MENOS EL SUELDO,1,2,1,1,2,2,2,2,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,1,8,TEQUILA,1,TORTAS AHOGADAS,10,LAS CALLES EN MAL ESTADO,3,99,120,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,28,4,4,4,1,3,2,1,7,1,1,1,1,1,31,24,18,31,15,12,119,C,Medio,0,11,13,10,20,15,32,22,123,C-,Bajo,3,0,29,7,3,3,1,2135.7590
53617604,9/4/21 10:04,2239,74.6,CHULAVISTA E1,3,4,5,3,5,1,4,4,4,4,4,3,4,4,4,5,2,2,0,1,0,0,0,99,99,1,99,16,1,1,4,99,0,2,99,99,2,4,2,2,1,1,1,2,2,1,1,2,2,5,2,3,4,5,2,5,5,2,2,2,1,1,1,1,5,1,3,1,99,99,2,1,2,1,3,4,3,2,1,1,1,3,PRESENCIA DE ENFERMEDADES,5,5,5,4,2,5,5,3,5,5,4,16,0,3,99,4,5,3,4,3,4,99,99,1,1,1,1,3,1,1,1,2,5,1,3,1,1,1,99,2,2,1,0,1,1,1,1,4,3,2,5,5,3,3,DISCRIMINACIÓN A INDIGENTES,2,2,2,2,2,1,2,2,1,4,1,3,5,5,5,5,5,1,2,2,2,2,2,2,2,1,4,2,0,2,1,5,2,2,1,1,2,2,1,1,2,2,1,1,4,POR TENER 3 HIJOS,5,5,5,9,ROBO,6,FIESTAS,1,LOS ASALTOS,1,99,90,2,1,2,2,2,2,2,3,1,3,1,1,1,3,3,5,1,1,5,2,1,2,99,26,10,5,10,0,2,2,1,6,1,1,1,2,1,43,24,0,31,15,12,113,C-,Baja,0,0,13,10,20,15,0,38,96,D+,Bajo,0,0,4,1,4,3,2,1687.4526
53617687,9/4/21 10:06,2394,79.8,LOS MOLINOS,3,4,4,4,5,2,5,4,2,5,3,4,1,1,1,1,4,1,1,0,0,0,0,99,99,1,99,17,2,1,3,4,2,2,99,99,1,4,2,2,1,1,1,1,1,1,1,1,3,4,4,4,1,1,2,4,4,3,2,1,1,1,1,1,3,2,4,1,99,99,1,1,1,1,5,2,1,1,1,1,1,7,NO PASAN MUCHO TIEMPO JUNTOS,3,4,5,3,2,2,5,2,5,5,3,9,0,2,99,4,5,4,3,4,4,99,99,1,2,3,5,2,1,2,2,4,5,4,1,1,3,99,99,99,1,1,2,2,1,1,2,5,2,1,5,3,4,3,RACISMO,2,2,2,2,2,1,2,2,3,4,3,3,2,4,1,4,1,1,2,1,1,2,2,2,2,2,4,1,4,1,1,4,1,1,2,1,2,2,2,2,1,2,2,2,99,99,4,4,2,1,TORTAS AHOGADAS,11,LLUVIA,2,INSEGURIDAD,1,99,60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,99,18,10,5,10,1,2,2,1,8,1,1,1,1,4,43,24,18,31,61,12,177,C-,Baja,0,11,13,10,20,15,32,38,139,C,Medio,8,1,20,6,6,1,2,2005.3120
53617797,9/4/21 10:10,2306,76.9,LOS PUESTOS,3,2,4,4,4,1,5,5,2,4,4,2,2,4,2,2,2,1,0,0,1,1,0,99,99,1,99,15,1,2,5,2,2,3,99,99,3,5,2,2,2,1,2,2,2,1,1,2,5,5,5,1,1,1,1,5,4,2,2,1,1,1,4,1,1,1,4,4,2,VENTAS,2,2,2,2,1,4,4,2,2,2,2,1,ECONÓMICO,5,3,2,1,4,5,1,1,5,4,5,26,8,2,99,5,3,5,4,3,2,4,99,2,2,4,5,4,5,5,5,5,2,2,1,2,3,99,99,99,2,2,2,2,2,2,2,2,2,2,2,2,2,13,NINGUNA,2,2,2,2,2,2,2,2,5,5,2,1,5,5,5,4,5,1,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,4,"COMIDA,POZOLE",6,BAILES,1,ROBO,8,99,120,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,2,99,26,4,5,2,0,5,2,1,7,2,2,1,1,0,22,24,0,0,0,12,46,E,Baja,8,11,13,0,20,15,0,22,89,D+,Bajo,10,1,6,3,3,3,2,1687.4526
53618134,9/4/21 10:20,1644,54.8,LOS MOLINOS,3,4,5,5,5,1,5,5,3,3,4,1,3,3,1,1,1,1,1,0,0,0,0,99,99,1,99,12,3,2,5,99,2,4,99,99,3,3,2,1,1,1,2,2,2,1,2,2,4,5,1,1,5,5,1,1,4,4,4,3,1,4,1,1,1,5,1,1,99,NINGUNO,1,1,1,1,1,1,1,1,1,1,1,11,NINGUNO PROBLEMA,5,4,3,1,3,5,3,4,5,5,4,1,4,3,99,5,2,3,4,4,4,99,99,4,5,4,4,4,5,5,5,5,5,5,1,2,3,99,99,99,1,2,2,2,2,2,2,5,4,3,2,5,5,13,NO LE HA TOCADO VER NINGUNA,2,2,2,2,2,2,2,2,5,3,3,4,5,5,5,5,5,1,1,2,2,2,2,2,2,2,5,4,4,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,5,9,FALTA DE EMPLEO,7,OPORTUNIDADES,2,INSEGURIDAD,3,99,120,2,2,2,2,2,2,2,5,4,3,3,3,3,3,3,2,3,2,2,2,1,2,99,19,4,5,12,1,4,2,2,15,1,1,1,1,2,73,47,18,31,31,12,200,C-,Baja,0,11,31,10,20,27,32,52,183,C+,Medio,0,0,0,0,6,1,2,2005.3120
53618411,9/4/21 10:28,5025,83.8,LOMAS DEL CAMICHÍN,3,2,1,3,4,1,4,4,2,1,1,4,5,3,5,1,5,2,0,0,0,0,1,99,99,2,99,16,99,1,3,4,1,3,99,99,1,4,2,1,1,1,1,1,1,1,1,1,5,4,5,2,5,5,2,5,1,2,2,1,2,2,5,2,5,4,5,1,99,99,2,1,1,1,4,4,1,1,1,1,1,7,CASI NO TENEMOS CONVIVENCIA Y LOS FALTA DE INGRESOS,4,3,4,3,2,4,3,2,5,4,4,10,0,2,99,5,5,3,4,4,1,3,99,2,2,2,1,2,4,2,5,5,5,5,1,2,2,1,99,1,2,2,2,2,2,2,2,3,4,3,4,4,5,9,LA FALTA DE OPORTUNIDAD A LA GENTE,1,1,1,1,2,1,2,2,3,5,1,3,5,5,5,4,4,2,2,2,1,2,2,1,2,2,2,4,2,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,3,5,4,7,HOGAR,7,AMISTAD,2,SEGURIDAD DE UNO MISMO AL CAMINAR EN LAS CALLES,1,99,120,2,2,2,2,2,2,2,3,3,4,2,2,2,3,3,3,3,2,3,3,3,1,99,22,11,5,12,0,3,3,1,10,1,1,1,1,0,73,24,0,31,0,17,128,C,Medio,0,11,13,10,20,15,0,52,121,C-,Bajo,0,0,6,1,5,2,1,1865.5035
53618876,9/4/21 10:41,2150,71.7,LOS MOLINOS,3,4,5,4,5,1,5,5,2,4,4,2,2,3,2,2,2,2,0,1,0,0,0,99,99,1,99,15,2,1,5,99,1,2,99,99,99,5,1,1,1,2,2,2,1,1,1,1,2,4,4,4,2,2,4,4,4,3,3,2,3,2,2,3,3,2,2,2,9,PARA VER ANUNCIOS DE LA COLONIA,1,1,1,1,4,4,1,1,1,1,1,4,QUE NOS ENFERMEMOS DEL COVID,5,3,4,4,2,3,3,3,4,4,5,6,5,4,99,5,4,3,4,4,4,99,99,4,4,3,3,3,3,4,4,5,3,3,1,2,3,99,99,99,2,2,2,2,2,2,2,4,3,2,5,4,4,3,LA DISCRIMINACIÓN DE LAS PERSONAS POR SU PREFERENCIA SEXUAL,2,2,2,1,1,1,2,2,5,5,3,4,4,4,5,4,4,1,2,2,2,2,2,2,2,2,3,5,5,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,12,GENTE,4,COMIDA,3,LA POLICÍA,3,99,60,1,2,2,0,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,99,27,8,4,8,1,5,2,99,1,1,1,1,1,2,43,0,18,31,31,12,123,C-,Baja,8,11,0,10,20,0,32,38,119,C-,Bajo,0,0,3,4,6,3,2,1687.4526
53618927,9/4/21 10:42,3181,53.0,LOMAS DEL CAMICHÍN,3,2,5,4,4,1,3,4,1,5,5,2,2,2,1,1,4,2,0,0,1,0,0,99,99,1,99,15,2,1,4,5,0,2,99,99,2,3,2,2,1,2,1,2,1,1,2,2,4,4,4,1,1,4,2,2,1,4,2,2,1,1,1,1,2,1,1,1,99,99,3,2,2,1,4,4,3,3,2,2,2,4,LA PANDEMIA EN CUESTIÓN DE SALUD,5,4,4,5,2,2,2,4,5,5,4,26,6,2,99,5,3,3,2,4,4,99,99,2,2,2,2,1,4,1,1,5,4,4,1,2,3,99,99,99,0,2,2,2,2,2,2,3,4,4,0,4,5,6,LA MALA ADMINISTRACIÓN DEL GOBIERNO ESTATAL,2,2,2,2,2,2,2,2,5,4,3,3,4,4,4,2,2,1,1,1,2,1,2,1,1,1,3,5,5,4,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,7,BONITA,7,LIBRE,2,INSEGURIDAD POR CRIMEN ORGANIZADO,4,99,80,2,2,2,2,2,2,2,3,2,3,1,2,2,2,3,3,3,3,3,3,3,1,99,27,9,1,2,99,4,2,1,12,1,1,1,1,4,22,24,0,31,61,12,138,C-,Baja,0,11,13,10,20,27,0,22,103,D+,Bajo,0,0,6,0,5,3,1,2135.7590
53618970,9/4/21 10:43,1175,39.2,CHULAVISTA E1,3,4,5,4,4,2,4,4,2,4,4,2,4,4,4,4,4,4,0,0,0,0,1,99,99,2,99,11,4,1,4,3,1,1,99,99,3,4,1,1,1,1,1,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,2,COMPRAR UN ARTÍCULO,2,2,2,2,4,4,2,2,2,2,2,1,EL DINERO,5,4,4,4,3,2,4,2,5,5,5,14,11,2,99,4,5,5,4,4,4,99,99,4,2,1,1,1,1,1,1,2,2,1,4,1,1,1,99,2,1,1,2,2,2,2,2,4,2,2,2,4,4,4,LA DESIGUALDAD,1,1,1,1,2,1,2,1,2,4,2,4,4,1,4,4,4,1,1,1,1,2,1,1,1,1,4,4,4,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,6,LAS CHIVAS,7,MI CASA,2,LA INSEGURIDAD,7,99,45,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,15,9,5,10,1,2,2,1,11,1,1,1,1,3,43,24,18,31,46,12,162,C,Medio,0,11,13,10,20,27,32,38,151,C,Medio,5,2,4,5,4,1,1,1888.3198
53619321,9/4/21 10:50,2080,69.3,LOS MOLINOS,3,4,4,3,5,1,4,4,1,5,5,2,1,3,2,1,3,0,1,0,0,0,1,99,99,1,99,17,3,1,4,4,2,2,99,99,1,5,2,2,2,2,1,2,1,1,2,2,1,2,1,4,4,4,1,2,2,2,2,2,5,2,1,1,1,1,2,1,99,99,1,1,4,1,5,4,3,3,1,1,1,1,DINERO,5,4,5,1,2,2,2,1,5,5,5,8,0,3,99,5,5,5,4,2,4,99,99,3,3,4,4,1,3,4,3,3,3,3,1,2,3,99,99,99,2,2,2,2,2,1,2,2,3,2,2,3,1,3,DISCRIMINACIÓN,1,2,2,2,2,1,1,2,4,1,2,1,1,1,5,4,4,2,2,2,2,2,2,2,2,2,2,1,3,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,7,BONITO,1,TORTAS AHOGADAS,10,LAS CALLES FEAS,1,99,90,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,99,21,10,5,10,1,3,2,1,10,1,1,1,1,5,43,24,18,31,61,12,177,C+,Medio,0,11,13,10,20,15,32,38,139,C,Medio,10,0,9,10,6,2,2,2024.4618
53619674,9/4/21 10:59,1628,54.3,CHULAVISTA E1,3,4,2,2,5,1,4,5,1,4,4,4,4,4,2,2,2,4,0,0,0,1,0,99,99,4,99,15,99,1,4,99,2,2,99,99,2,4,2,2,2,1,2,2,1,1,1,2,3,5,5,4,4,4,2,5,5,5,5,2,1,1,1,1,1,4,5,1,99,99,1,1,1,1,2,5,1,1,1,1,1,4,SALIR A TRABAJAR Y CONTAGIARSE DE COVID,5,4,4,4,3,2,3,3,5,5,5,0,1,7,99,4,2,4,5,4,4,99,99,4,4,1,2,2,1,2,1,5,5,5,3,2,1,1,99,2,1,2,2,0,2,0,2,1,4,2,5,2,2,9,QUE NO LE DEN EMPLEO A DISCAPACITADOS,2,2,1,2,2,1,2,2,4,2,2,2,4,4,5,2,4,2,1,2,1,2,2,2,2,1,4,4,0,4,2,5,1,2,2,1,2,2,2,2,2,2,2,2,99,99,4,4,4,9,INSEGURIDAD,9,DESIGUALDAD,11,EL REGRESO A CLASES,1,99,90,2,2,2,2,2,2,2,5,2,5,2,2,2,2,2,3,2,2,5,3,5,2,99,19,9,1,9,0,2,2,1,8,2,1,1,2,2,35,24,0,0,31,12,90,D+,Baja,0,0,13,10,20,15,0,38,96,D+,Bajo,1,0,5,4,4,1,2,2005.3120
53619893,9/4/21 11:04,1811,60.4,LOS PUESTOS,3,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,0,0,0,0,99,99,2,99,10,2,1,4,3,2,3,99,99,2,2,1,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,2,4,1,2,2,2,4,4,4,1,2,2,2,1,99,99,2,1,1,2,2,4,3,3,3,3,1,1,"ECONOMÍA, PORQUE NO ALCANZA",1,4,2,2,2,4,4,4,4,5,4,14,0,2,99,2,4,4,4,3,4,99,99,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,99,2,2,2,2,1,2,2,2,3,2,2,4,1,1,7,LOS ROBOS,2,2,1,1,1,1,2,2,2,4,4,5,4,4,5,4,5,2,2,2,2,2,2,1,1,2,3,4,4,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,99,99,3,3,5,5,SUS CULTURAS,3,PLAZA TAPATÍA,9,FALTA DE TRABAJO,1,99,60,2,2,2,1,2,1,2,2,2,2,2,2,3,2,3,4,4,2,4,4,4,1,99,15,3,5,4,0,2,2,1,6,1,2,1,1,2,31,24,0,31,31,12,117,C-,Baja,0,11,13,0,20,15,0,22,81,D+,Bajo,0,0,0,0,3,1,1,1888.3198
53620127,9/4/21 11:11,1053,35.1,CHULAVISTA E1,3,4,5,5,5,2,5,4,1,4,4,1,1,4,1,1,4,1,1,0,0,0,0,99,99,1,99,20,3,1,5,5,1,2,99,99,3,5,1,1,1,1,1,2,1,1,1,2,5,5,5,5,4,4,5,5,5,5,4,5,1,4,2,1,5,4,5,5,7,PLATICAR CON AMIGOS,1,1,1,1,5,5,1,4,1,1,1,6,COMUNICACIÓN,5,4,1,1,1,4,4,4,5,5,2,8,99,2,99,5,5,4,5,5,4,99,99,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,99,2,1,1,2,2,2,2,1,4,4,2,3,3,4,3,DISCRIMINACIÓN,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,3,1,1,1,1,1,2,2,1,2,1,1,4,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,5,2,MARIACHI,12,PLAZAS,2,INSEGURIDAD,1,99,240,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,25,12,5,10,1,5,3,1,15,1,1,1,1,3,43,24,18,31,46,17,162,C-,Baja,8,11,13,10,20,27,32,38,159,C+,Medio,0,0,0,0,4,3,1,2135.7590
53620528,9/4/21 11:22,1525,50.8,LOS MOLINOS,3,4,5,3,5,1,5,5,1,4,4,2,3,3,4,1,2,2,1,0,0,0,0,99,99,1,99,12,2,1,5,5,2,2,99,99,1,1,2,1,1,1,2,1,2,1,1,1,5,5,5,4,1,1,5,5,5,5,5,5,5,4,4,1,4,4,5,0,99,99,1,1,1,1,1,4,3,1,1,1,1,3,LA ENFERMEDAD EN LA FAMILIA,5,1,5,5,2,5,5,5,5,5,5,4,5,2,99,5,5,5,5,5,4,99,99,4,5,4,5,4,4,4,4,5,5,5,1,2,3,99,99,99,2,2,2,2,2,2,2,3,4,1,5,1,2,11,FALTA DE JUSTICIA,1,2,2,1,1,2,2,2,5,5,5,5,5,5,4,5,5,1,1,2,2,2,2,2,2,2,5,5,5,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,7,AMOR,7,MARAVILLOSO,2,INSEGURIDAD,1,99,90,2,2,2,2,2,2,2,5,3,3,4,4,4,4,4,4,4,4,5,5,5,1,99,24,12,5,12,1,2,2,2,14,1,1,1,1,4,73,47,18,31,61,12,230,C+,Medio,0,11,31,10,20,27,32,52,183,C+,Medio,0,0,0,0,6,2,1,1865.5035
53620767,9/4/21 11:28,1353,45.1,CHULAVISTA E1,3,4,5,3,4,1,5,4,1,5,5,2,3,1,1,1,5,1,0,1,0,0,0,99,99,4,99,19,1,1,5,99,0,2,99,99,2,5,2,2,1,1,2,1,2,1,1,2,5,5,4,1,5,5,1,5,3,4,1,2,1,4,1,4,1,4,4,3,3,PROMOVER MI APLICACIÓN DE UÑAS,1,1,1,1,4,4,4,1,1,1,1,5,HAY MUCHA INSEGURIDAD,5,4,5,5,2,5,3,1,5,5,5,0,6,4,99,5,5,4,5,5,4,99,99,2,1,1,1,1,1,1,1,2,3,3,2,1,3,99,99,99,2,1,2,2,2,2,2,3,3,1,5,3,4,3,LAS MUJERES TIENEN MENOS OPORTUNIDADES DE EMPLEO,2,2,1,2,2,2,2,2,1,4,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,1,3,3,0,4,1,5,2,2,2,1,2,2,2,2,2,2,2,2,99,99,4,4,4,5,CULTURA,9,INSEGURIDAD,2,INSEGURIDAD,4,99,30,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,4,4,4,4,3,3,2,99,21,4,1,9,0,2,2,1,7,1,1,1,2,2,35,24,0,31,31,12,121,C,Medio,0,0,13,10,20,15,0,38,96,D+,Bajo,0,0,7,3,4,2,2,2024.4618
53620900,9/4/21 11:31,1633,54.4,CHULAVISTA E1,3,4,4,4,4,1,4,4,2,4,4,4,1,4,1,1,4,4,1,0,0,1,0,99,99,2,99,15,1,2,5,5,2,3,99,99,1,5,1,2,1,1,1,2,1,1,1,1,2,5,5,2,5,5,2,5,5,5,5,5,5,1,1,1,2,1,4,1,99,99,5,1,1,1,4,4,2,1,1,1,1,11,NINGUNA,5,4,4,1,3,4,1,1,5,2,5,12,99,2,99,5,5,4,5,5,4,99,99,4,5,1,1,1,1,1,2,1,1,1,3,1,3,99,99,99,1,1,1,1,2,2,2,5,2,2,4,2,4,7,DELINCUENCIA VIOLADORES MALDRATADOREA IMPUNES,2,2,2,2,2,2,2,2,4,4,2,1,1,5,4,4,4,2,2,2,1,2,2,2,2,1,5,4,1,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,1,1,5,7,HERMOSO,12,GENTE,2,INSEGURIDAD Y DELINCUENTES,9,1,120,2,2,2,2,2,2,2,2,1,1,1,1,2,1,4,4,2,4,4,1,1,2,99,18,4,5,4,1,3,2,1,5,1,1,1,2,3,31,24,18,31,46,12,150,C-,Baja,0,0,13,10,20,0,32,22,97,D+,Bajo,0,0,0,0,4,1,2,2005.3120
53620989,9/4/21 11:33,1902,63.4,LOMAS DEL CAMICHÍN,3,2,5,5,5,1,5,5,2,4,4,2,2,2,2,2,2,2,1,0,0,0,0,99,99,1,99,16,1,1,5,99,2,2,99,99,99,5,1,2,2,1,1,2,1,1,1,2,4,2,2,2,2,2,1,1,1,1,1,2,1,4,1,1,2,3,2,0,99,BÚSQUEDA DE INFORMACIÓN DE COMPRA VENTA,2,2,2,2,4,4,2,2,2,2,2,2,"LA MALA ECONOMÍA, QUE NO HAY TRABAJO ESTABLE PARA OFRECERLE A LA FAMILIA",4,2,4,2,2,99,99,99,99,99,2,28,0,1,99,5,5,2,5,5,4,99,99,1,1,1,1,2,2,3,3,3,3,3,3,1,1,1,99,1,2,1,1,2,2,2,2,5,1,4,4,2,4,6,QUE HAGAN CASO OMISO A LOS PROBLEMAS DE LAS INSEGURIDAD QUE HAY EN LA CIUDAD,1,1,1,1,1,2,2,2,2,4,3,4,4,4,5,3,4,1,1,2,2,2,2,2,2,1,2,0,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,1,TORTAS AHOGADAS,13,MUJERES,2,QUE LAS AUTORIDADES NO HAGAN CASO DE LA INSEGURIDAD QUE SE ESTÁ VIVIENDO EN EL ESTADO,3,99,360,2,2,2,2,2,2,2,5,2,2,2,2,2,2,3,1,1,1,2,2,5,1,99,28,7,3,7,0,5,2,1,7,2,1,1,1,1,35,24,0,0,15,12,74,D,Baja,8,11,13,10,20,15,0,38,115,C-,Bajo,4,0,6,3,5,3,1,2135.7590
53621052,9/4/21 11:35,2087,69.6,LOMAS DEL CAMICHÍN,3,2,5,4,5,1,4,3,2,4,5,5,5,5,2,4,2,2,1,0,0,0,1,99,99,1,99,11,3,1,4,5,1,2,99,99,3,5,1,1,1,2,1,1,2,1,1,1,4,4,2,2,4,1,5,5,5,5,5,2,2,4,4,1,1,1,4,1,99,99,5,5,5,5,4,5,4,1,1,1,2,7,PROBLEMAS DE RELACIONES FAMILIARES POR HERENCIA,2,4,1,2,2,1,1,1,4,1,1,15,99,3,99,4,5,5,2,4,4,99,99,4,4,2,1,1,2,1,4,5,1,2,1,2,1,1,99,2,1,1,1,2,2,2,1,3,5,4,1,1,2,6,EL GOBIERNO COMO ROBA,1,1,1,1,2,1,2,1,1,4,2,4,5,5,4,5,4,2,2,2,1,2,2,2,1,1,4,5,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,99,99,2,2,4,7,HERMOSA,7,FELICIDAD,3,LA POLICÍA,6,99,240,1,1,2,2,2,2,2,5,1,2,1,1,1,1,2,5,1,1,4,1,1,1,99,18,9,5,12,6,4,2,2,15,1,1,1,1,4,73,47,37,31,61,12,249,C-,Baja,0,11,31,10,20,27,58,52,209,AB,Alto,0,0,0,0,5,1,1,1888.3198
53621253,9/4/21 11:40,2064,68.8,CHULAVISTA E1,3,4,5,4,5,1,4,5,2,5,5,4,4,4,1,2,2,2,0,1,0,0,0,99,99,1,99,16,3,1,2,3,2,3,99,99,3,5,1,2,1,1,1,2,1,1,1,1,4,4,5,5,4,4,5,5,5,5,4,4,5,2,2,2,2,2,5,5,1,DESCARGAR MÚSICA,2,1,1,1,1,1,1,1,1,1,1,5,INSEGURIDAD,5,5,4,4,1,2,4,4,5,5,5,0,6,4,99,5,3,2,5,5,4,99,99,2,2,1,1,1,1,2,2,4,4,2,1,2,3,99,99,99,2,2,2,2,2,2,2,3,2,2,5,2,4,7,INSEGURIDAD DE LA SOCIEDAD,1,1,1,1,1,1,1,2,2,4,4,3,4,1,5,5,5,1,1,1,1,1,1,1,2,2,4,2,2,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,4,5,4,COMIDA,9,INSEGURIDAD,2,INSEGURIDAD EN LAS CALLES,9,1,280,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,99,24,4,1,4,1,3,2,1,6,1,1,1,1,1,31,24,18,31,15,12,119,C,Medio,0,11,13,10,20,15,32,22,123,C-,Bajo,0,0,6,11,4,2,1,1865.5035
